-0.06104,-0.01221,0.9939
0.01001,-0.05225,1.02588
0.01538,-0.0166,1.04077
0.0144,-0.05396,0.98535
-0.1543,-0.06738,0.92651
-0.08228,-0.07715,1.0105
-0.00952,-0.04785,1.01318
-0.0752,-0.09302,1.04028
0.00415,-0.00366,1.03564
-0.03882,-0.01392,1.01489
-0.06982,-0.05518,1.00366
-0.07837,-0.0498,1.00171
-0.08838,0.03491,0.99194
-0.10425,-0.0166,0.99121
-0.08691,-0.06812,1.00024
-0.08838,-0.06885,1.01318
-0.11548,-0.00244,1.00537
-0.12158,-0.00806,1.00659
-0.11523,-0.00366,1.00415
-0.11133,-0.00952,1.00513
-0.11353,-0.00928,0.99731
-0.11987,-0.01099,0.99902
-0.11304,-0.01001,0.99023
-0.11353,-0.0105,0.9939
-0.11865,-0.00366,1.0061
-0.12207,-0.00513,0.99463
-0.12012,-0.00659,0.99414
-0.12402,-0.01294,1.00928
-0.11768,-0.00708,1.0083
-0.11133,0.00024,0.99805
-0.12329,-0.00464,1.00708
-0.11108,-0.00977,1.00098
-0.12012,-0.00586,1.00293
-0.12305,-0.0083,0.99829
-0.11523,-0.00562,1.0022
-0.11475,-0.01074,1.00903
-0.11963,-0.00757,1.00635
-0.11206,-0.00879,0.99731
-0.11938,-0.00073,0.99756
-0.11621,-0.00415,0.99854
-0.11548,-0.0083,1.00439
-0.11475,-0.01074,0.99097
-0.26196,0.12891,0.98022
-0.12354,-0.00073,1.00269
-0.11108,-0.00928,0.99487
-0.11279,-0.0105,0.99731
-0.11353,-0.01099,0.99902
-0.12207,-0.00732,0.99951
-0.11865,-0.00635,0.99976
-0.1106,-0.0061,0.99854
-0.11206,-0.01001,0.99414
-0.11279,-0.0105,0.99341
-0.12012,-0.00952,1.00293
-0.12476,-0.00952,0.99683
-0.11377,-0.00635,1.00269
-0.11914,-0.00586,0.99902
-0.12158,-0.01367,0.99609
-0.10962,-0.00317,0.99902
-0.11938,-0.00415,1.00757
-0.11401,-0.00049,1.01001
-0.11987,-0.00977,0.99756
-0.11621,-0.00537,0.99927
-0.1189,-0.00562,0.99365
-0.12085,-0.00757,1.00146
-0.1189,-0.01367,0.99976
-0.11499,-0.00488,0.99731
-0.11572,-0.00928,0.9939
-0.1145,-0.00366,0.99121
-0.11792,-0.00049,1.0022
-0.11255,-0.00342,0.99927
-0.11743,-0.01001,1.00977
-0.11694,-0.01196,1.00024
-0.11719,-0.0083,1.00049
-0.12231,-0.00586,0.99243
-0.1167,-0.00635,0.99927
-0.11401,-0.00854,0.99707
-0.11475,-0.0061,1.00757
-0.11206,-0.00879,0.99585
-0.1189,0.0022,1.00244
-0.11841,-0.00757,0.99731
-0.11792,-0.00464,0.9978
-0.11646,-0.00366,0.99634
-0.11548,-0.00781,0.99072
-0.1145,-0.00903,1.00073
-0.11475,-0.00366,1.01001
-0.11816,-0.00903,0.99585
-0.11499,-0.00781,0.99976
-0.10864,-0.00879,0.99951
-0.11523,-0.00513,0.99365
-0.11084,-0.00366,0.99951
-0.11475,-0.00562,0.99878
-0.1167,-0.00781,1.00659
-0.11792,-0.0105,1.00391
-0.11963,-0.00537,1.00024
-0.11646,-0.00464,0.99292
-0.11914,-0.00488,0.98755
-0.11597,-0.00562,1.00562
-0.11621,-0.00635,0.99707
-0.12036,-0.00781,1.00195
-0.11548,-0.00635,0.99658
-0.11841,-0.00415,0.99072
-0.11768,-0.00488,0.99829
-0.11426,-0.00317,0.99561
-0.11426,-0.00659,0.99756
-0.11841,-0.00586,1.00073
-0.11304,-0.00415,0.99707
-0.10962,-0.01074,1.00195
-0.1145,-0.00391,1.00635
-0.11816,-0.00366,0.99292
-0.11621,-0.00781,0.99756
-0.11279,-0.01343,1.00098
-0.11401,-0.00317,1.00122
-0.11304,-0.0022,1.00122
-0.11963,-0.00415,0.99292
-0.12134,-0.0083,1.00049
-0.11914,-0.00757,0.99731
-0.11353,-0.00635,0.99023
-0.11572,-0.00635,1.00586
-0.11963,-0.00928,0.99634
-0.11401,-0.00977,1.00464
-0.11206,-0.01343,1.00146
-0.11279,-0.00952,1.00269
-0.11792,0.00024,1.00269
-0.12012,-0.00537,0.99561
-0.11816,-0.01221,0.99585
-0.1189,-0.00806,1.00122
-0.12061,-0.00073,0.98853
-0.11255,-0.00903,1.00562
-0.11987,-0.00635,0.99121
-0.11035,-0.00562,0.99707
-0.11206,-0.00562,0.99365
-0.11646,-0.00513,1.00171
-0.11987,-0.0061,0.99731
-0.12134,-0.00464,0.99731
-0.1145,-0.00513,1.00317
-0.1189,0.0022,1.00708
-0.11621,-0.01685,1.00171
-0.11353,-0.00977,1.0
-0.09302,-0.05103,0.99365
-0.10181,-0.03027,0.9978
-0.10327,-0.02124,0.99438
-0.11011,-0.01294,0.99976
-0.11841,0.03662,0.99829
-0.12134,-0.02319,0.99854
-0.13403,0.00415,0.99707
-0.04712,-0.08496,1.0083
-0.04126,-0.19067,1.04395
-0.0481,-0.04175,1.05298
-0.1665,0.13696,0.89868
-0.00122,0.17676,1.01855
-0.1377,0.24585,1.09497
-0.06689,0.2749,1.01831
0.03418,0.21484,1.02954
-0.03711,0.24121,1.11743
-0.03369,0.37158,1.01416
0.00073,0.46362,0.94287
-0.1062,0.52344,0.83325
0.03223,0.61377,0.85864
0.1958,0.85181,0.64209
0.20801,0.78735,0.20972
0.24487,0.69287,0.37598
0.23633,0.84326,0.06982
0.25293,0.84619,0.50244
0.26123,0.91211,0.25488
0.36035,0.9563,0.30811
0.33325,1.01099,0.2998
-0.65137,0.26587,-0.74146
0.48584,1.36719,0.47485
0.34521,0.84985,0.13916
0.08569,0.80273,0.36865
0.17114,0.96997,0.37646
0.13867,1.02979,0.31787
0.05835,1.06494,0.36621
0.01929,0.92822,0.42871
0.08057,0.95996,0.37085
0.04883,0.97876,0.42529
-0.11523,0.78003,0.28955
0.01343,0.92188,0.19849
0.01611,0.95874,0.25
-0.06567,0.97314,0.41504
-0.02563,0.96167,0.31885
-0.01343,0.97144,0.23291
-0.01563,0.97241,0.21411
-0.04614,0.95728,0.21997
-0.06006,0.96704,0.21802
-0.04907,0.96167,0.19434
-0.05078,0.97559,0.15283
0.02148,1.00659,0.0918
0.06763,1.01855,0.21973
0.02515,0.96924,0.05786
-0.03662,0.99756,0.07178
-0.08618,0.98975,0.00854
0.02344,0.97314,-0.05908
-0.02661,1.00391,-0.00464
-0.02148,0.99854,0.02515
-0.01758,1.00049,0.02856
-0.01147,0.99609,-0.02515
-0.02368,0.99731,-0.03735
-0.0835,0.99487,-0.02881
-0.04004,0.99243,0.00562
-0.03442,0.98755,0.01709
-0.01685,1.00537,0.00146
-0.03076,0.98584,0.01929
0.00342,0.9939,-0.00415
0.00806,0.99805,-0.02466
-0.06152,0.99756,-0.00903
-0.0459,0.99536,-0.01123
-0.00537,1.00415,-0.02295
-0.01611,0.99731,-0.03149
-0.01733,1.00122,-0.02832
-0.01782,0.99097,-0.03076
-0.01904,0.9917,-0.0271
-0.02759,0.99146,-0.052
-0.02832,0.99072,-0.05249
-0.01514,0.99854,-0.04419
-0.0105,1.00171,-0.03906
-0.0127,0.99536,-0.04468
-0.02368,0.98682,-0.03467
-0.0188,0.99658,-0.05444
-0.01074,0.99683,-0.04053
-0.0105,0.98901,-0.04858
-0.01123,0.99341,-0.0376
-0.00537,0.99341,-0.03564
-0.02002,0.99731,-0.04761
-0.01465,0.99341,-0.04004
-0.12744,0.83569,0.47021
-0.01611,0.99194,-0.03369
-0.01001,0.99023,-0.03906
-0.01465,0.9939,-0.03833
-0.01318,0.99805,-0.04785
-0.02148,0.98877,-0.02612
-0.01758,0.99414,-0.05908
-0.00928,0.9978,-0.0415
-0.01172,0.99609,-0.04468
-0.01025,0.99902,-0.03687
-0.0144,0.99561,-0.04175
-0.01172,0.99854,-0.05273
-0.02417,0.99658,-0.05469
-0.01611,0.9978,-0.06738
-0.00977,0.9978,-0.04248
-0.00366,0.99316,-0.04272
-0.01245,0.99536,-0.04663
-0.01587,0.99561,-0.05688
-0.01709,0.9939,-0.05713
-0.0166,0.9917,-0.05518
-0.01196,0.99536,-0.05518
-0.00854,0.99609,-0.05493
-0.01563,0.99243,-0.05103
-0.01099,0.99927,-0.04321
-0.01514,0.9895,-0.05225
-0.01685,0.98999,-0.05981
-0.01855,0.99072,-0.05225
-0.01221,0.99731,-0.05713
-0.00903,0.99829,-0.05835
-0.00977,0.99756,-0.05737
-0.01221,0.99683,-0.05347
-0.00732,0.99097,-0.06104
-0.01343,0.9978,-0.05322
-0.01147,0.98462,-0.05347
-0.00854,0.99658,-0.05493
-0.01196,0.99683,-0.06519
-0.01367,0.99487,-0.0459
-0.01074,1.00024,-0.05566
-0.0144,0.99561,-0.06055
-0.01245,0.99609,-0.05054
-0.01025,0.99927,-0.03931
0.0022,0.99878,-0.0437
0.00073,0.9939,-0.02563
-0.00391,0.99487,-0.03638
-0.00879,0.99512,-0.03955
-0.00269,0.99561,-0.05005
-0.00586,0.99829,-0.04932
0.00122,0.99658,-0.04224
0.00464,0.99609,-0.0542
0.00098,0.99268,-0.04492
0.00244,0.99512,-0.04883
-0.00269,0.99341,-0.04785
-0.00122,0.99243,-0.03784
-0.00366,0.99194,-0.03418
-0.00366,0.99463,-0.07056
-0.01563,0.99121,-0.03198
-0.00122,0.99854,-0.04297
0.00488,0.99438,-0.0459
0.00049,0.99683,-0.03662
0.00806,0.99731,-0.04028
0.01685,0.99341,-0.01074
0.0498,0.99023,0.00293
0.04712,0.99268,0.04395
0.01587,1.01318,0.05615
0.00659,0.97632,-0.07446
0.11353,1.01147,0.052
-0.00781,1.125,0.09717
-0.11768,1.17041,0.31714
0.18628,1.12207,-0.05249
0.12964,1.08154,0.13843
0.06152,1.07813,0.18115
0.0022,1.07739,0.22485
0.19043,1.11182,0.05469
0.15698,1.17188,0.00195
0.10571,1.01538,0.24243
0.25146,0.85693,0.1875
0.12915,0.95874,0.25146
0.15332,0.93188,0.28198
0.33789,0.9856,0.33423
0.29419,0.89038,0.14014
0.22998,0.98096,0.1084
0.23145,1.01294,0.25513
0.3374,0.81128,0.14014
0.43726,0.81348,0.07788
0.59839,0.75342,0.19165
0.5625,0.75269,0.21289
0.49463,0.77295,0.15747
0.6626,0.93896,0.17432
0.61646,0.69019,0.09253
0.29297,0.32373,0.10352
0.6665,0.48267,0.27588
0.72754,0.71484,0.25708
0.90259,0.64282,0.20557
0.68457,0.44263,0.21729
0.72192,0.59766,0.28369
0.92065,0.49097,-0.07275
0.86841,0.52026,0.05737
0.79565,0.38208,0.04932
0.86304,0.3208,0.20142
0.85278,0.12891,0.27075
0.60889,-0.16919,0.10791
1.07153,0.53296,-0.0271
1.00708,0.41699,0.08936
0.88354,0.32959,0.2229
0.90625,0.33301,0.22217
0.90991,0.38379,0.26147
0.90503,0.37451,0.19141
0.82642,0.21216,0.23291
0.90015,0.29224,0.16699
0.97681,0.34448,0.09424
0.96753,0.34741,0.1416
0.95068,0.33057,0.14917
0.93774,0.29395,0.16455
0.90942,0.27856,0.1748
0.94507,0.29028,0.12402
0.97046,0.28638,0.09692
0.98413,0.29883,0.09106
0.99292,0.28101,0.04639
0.96362,0.24316,0.05615
0.9353,0.21338,0.06396
0.89868,0.19971,0.10938
0.94067,0.25195,0.08008
1.01587,0.29565,0.00732
1.02393,0.27148,-0.0083
1.00171,0.24243,0.00342
0.9856,0.21973,0.00317
0.97485,0.20142,-0.0022
0.94458,0.18286,0.00806
0.92236,0.16357,-0.00195
0.97754,0.15039,-0.05859
1.00269,0.15332,-0.08618
1.01611,0.18066,-0.07056
1.00195,0.17017,-0.04761
0.99365,0.14868,-0.0481
0.98486,0.13647,-0.0625
0.97803,0.09839,-0.08643
0.99707,0.08594,-0.11523
1.00122,0.09473,-0.10132
1.01343,0.10645,-0.11426
1.00513,0.11792,-0.11182
0.99536,0.10571,-0.1084
0.98462,0.08618,-0.10229
0.98047,0.09375,-0.09375
0.98218,0.07397,-0.09937
0.98804,0.0791,-0.11792
1.00122,0.08691,-0.12793
1.00757,0.0896,-0.12061
1.00098,0.10083,-0.11914
0.99121,0.10547,-0.10645
0.98926,0.12109,-0.10059
0.97437,0.0979,-0.09497
0.9646,0.07617,-0.12036
0.96997,0.06006,-0.11523
0.98193,0.05591,-0.12988
1.01025,0.04932,-0.146
0.98975,0.06128,-0.13062
1.00415,0.09009,-0.12378
1.00732,0.0791,-0.12012
1.00391,0.07153,-0.10986
1.00781,0.06812,-0.11914
1.00171,0.06128,-0.12427
0.99023,0.05029,-0.13647
0.9978,0.06274,-0.14258
1.01318,0.07617,-0.13647
1.00928,0.09937,-0.11328
1.00293,0.08252,-0.12012
0.97485,0.073,-0.11646
0.97778,0.07104,-0.11914
0.979,0.06079,-0.1333
0.99976,0.08569,-0.13354
0.99316,0.09399,-0.12988
0.9834,0.08447,-0.12158
0.97363,0.05981,-0.13525
0.9668,0.05518,-0.13745
0.96753,0.04907,-0.14355
0.98462,0.06885,-0.13428
0.9978,0.06543,-0.13208
1.0061,0.05884,-0.14209
1.00317,0.07251,-0.13135
0.99561,0.05908,-0.13574
0.98706,0.05054,-0.13672
0.99658,0.05273,-0.12622
0.99536,0.05811,-0.12866
1.02246,0.06885,-0.13843
1.01636,0.07178,-0.12769
1.00879,0.07544,-0.12036
1.01123,0.06348,-0.14282
0.99854,0.06519,-0.14453
0.99854,0.04736,-0.13354
0.99707,0.05811,-0.15015
0.98633,0.06079,-0.13843
1.00464,0.06616,-0.14258
0.97949,0.07153,-0.12134
0.98462,0.06445,-0.12158
0.99463,0.05493,-0.13818
0.98022,0.04736,-0.14771
0.98975,0.0603,-0.15991
0.99805,0.06519,-0.14795
1.00488,0.08276,-0.13452
0.98169,0.06494,-0.12378
0.97046,0.04077,-0.15283
0.99292,0.04639,-0.14941
0.98486,0.05225,-0.1311
0.98438,0.04468,-0.1416
0.97778,0.04443,-0.15503
0.97925,0.04272,-0.14551
0.96631,0.03418,-0.14648
0.94824,0.0354,-0.14258
0.91553,0.01392,-0.13672
0.90405,0.0249,-0.13501
0.88452,0.0188,-0.13428
0.83325,-0.01245,-0.08765
0.82959,0.0061,-0.03784
0.84888,0.05933,0.0061
0.85034,0.09155,0.00317
0.79541,0.22266,-0.05811
0.85425,0.13281,0.08179
0.83862,0.24927,0.24951
0.87646,0.17432,0.50952
1.03687,0.34399,0.4375
0.87451,0.77246,0.60205
0.79053,0.56299,0.56348
0.79053,0.52808,0.66138
0.59937,0.59326,0.88232
0.83325,0.53516,0.63623
0.65869,0.62207,0.56372
0.67383,0.60229,0.74438
0.68604,0.56323,0.49487
0.54102,0.46265,0.7251
0.46899,0.47925,0.92261
0.28516,0.49609,1.02856
0.396,0.44629,0.92334
0.44238,0.71362,0.85889
0.34424,0.53491,0.83423
0.40186,0.47241,0.78638
0.39795,0.36255,0.70386
0.52319,0.3501,0.64502
0.33154,0.37769,0.63135
0.37866,0.12329,0.2688
-0.24341,0.67822,0.75171
-0.27954,0.68481,0.92212
-0.11377,0.63403,1.76294
0.3894,-0.24707,1.06006
0.22168,0.30957,0.79492
0.04199,0.40674,1.01074
0.08423,0.29761,0.9397
0.1189,0.24878,0.75757
0.21143,0.29834,0.90308
0.198,0.30811,1.01294
0.20679,0.24561,0.94629
0.2019,0.23584,0.94946
0.18774,0.20483,0.97021
0.17798,0.21021,0.97192
0.09009,0.28442,0.97363
0.08618,0.29175,0.94629
0.08374,0.29199,0.94116
0.08398,0.28516,0.95923
0.08594,0.27319,0.96191
0.08276,0.2793,0.96216
0.08032,0.27588,0.95044
0.08105,0.27075,0.96021
0.07959,0.26294,0.96045
0.07373,0.26172,0.95801
0.07495,0.26074,0.96289
0.07666,0.25684,0.96606
0.07422,0.25684,0.95898
0.0647,0.25342,0.96997
0.07422,0.24951,0.95898
0.07153,0.25171,0.96826
0.0686,0.24512,0.95654
0.05493,0.24365,0.96045
0.06348,0.23853,0.97485
0.06348,0.2373,0.96826
0.06006,0.23267,0.96777
0.06348,0.23779,0.97949
0.06445,0.22827,0.9646
0.0625,0.2229,0.97656
0.06006,0.22339,0.9834
0.05859,0.22314,0.9812
0.05591,0.2207,0.97437
0.06323,0.21973,0.97192
0.03345,0.17163,1.13159
0.03735,0.1814,1.11743
0.05029,0.20288,1.02905
0.05542,0.22046,0.98584
0.05859,0.21436,0.97437
0.06055,0.21387,0.97705
0.05273,0.21753,0.98169
0.05347,0.21802,0.97656
0.05005,0.21436,0.98145
0.05176,0.21631,0.98511
0.05225,0.21484,0.97607
0.05615,0.21338,0.97217
0.05737,0.21509,0.97852
0.05591,0.21606,0.97241
0.05884,0.22021,0.97729
0.05396,0.21216,0.96729
0.05176,0.2146,0.97217
0.05151,0.21338,0.97339
0.05151,0.21216,0.97217
0.05298,0.21704,0.97388
0.05493,0.2207,0.97852
0.0498,0.2207,0.97681
0.05396,0.21338,0.98291
0.05786,0.21411,0.97339
0.05469,0.21582,0.979
0.06348,0.2168,0.9834
0.05273,0.21313,0.97192
0.05493,0.21094,0.96729
0.05225,0.21777,0.97852
0.06641,0.20654,0.97437
0.05054,0.21729,0.96655
0.0459,0.22021,0.96899
0.03882,0.22729,0.97729
0.02026,0.21948,0.94458
0.07886,0.22754,1.11133
0.05933,0.20337,0.91675
0.04858,0.21655,1.09888
0.06567,0.27612,1.09058
0.02979,0.18701,0.95459
0.08325,0.25195,1.09766
0.06372,0.19189,0.97656
0.08765,0.18164,1.00195
0.05981,0.21338,0.98096
0.05444,0.2168,0.97388
0.05542,0.21338,0.97803
0.05103,0.21777,0.97437
0.05493,0.22119,0.97632
0.05103,0.21533,0.97437
0.05005,0.22021,0.97974
0.06177,0.21924,0.97461
0.05664,0.21509,0.97559
0.05273,0.21143,0.97876
0.05029,0.21484,0.9668
0.05444,0.21704,0.98315
0.05664,0.21973,0.97729
0.04956,0.22021,0.97461
0.05762,0.21924,0.9812
0.05762,0.21606,0.98315
0.05933,0.22241,0.97974
0.05615,0.21924,0.97314
0.05493,0.22412,0.97583
0.04712,0.22168,0.97437
0.05371,0.21191,0.98364
0.05322,0.21606,0.97656
0.05444,0.22144,0.9751
0.05078,0.21411,0.9834
0.04956,0.21387,0.96948
0.05542,0.22046,0.96948
0.05371,0.22021,0.97729
0.05566,0.22021,0.97266
0.05542,0.21069,0.9834
0.05347,0.21558,0.98242
0.05542,0.21118,0.96973
0.05322,0.2085,0.98584
0.05396,0.21289,0.98462
0.05078,0.20972,0.97803
0.05176,0.20947,0.97705
0.05566,0.21167,0.98169
0.05444,0.20947,0.97754
0.0564,0.21533,0.9812
0.0459,0.21167,0.97192
0.05176,0.21411,0.98511
0.05005,0.20752,0.97827
0.00684,0.23242,0.97266
0.04224,0.21313,0.97412
-0.00317,0.20386,0.93555
0.08423,0.2334,0.92896
0.05005,0.20898,1.00977
0.10718,0.16968,1.00879
0.14917,0.20898,0.9812
0.05566,0.20703,0.98047
0.05542,0.20728,0.98169
0.05371,0.21191,0.97754
0.0498,0.20825,0.97925
0.05078,0.20557,0.99023
0.05273,0.20947,0.98486
0.06079,0.20825,0.97925
0.05371,0.20728,0.9834
0.05396,0.20288,0.97461
0.06006,0.20361,0.98535
0.04785,0.20142,0.97974
0.05103,0.20508,0.98291
0.05029,0.20435,0.97217
0.05566,0.20483,0.98486
0.0459,0.20435,0.9856
0.04565,0.2002,0.97949
0.04492,0.20557,0.97656
0.052,0.20142,0.98779
0.04834,0.20361,0.97998
0.05005,0.20239,0.98682
0.05566,0.19824,0.97241
0.05029,0.20483,0.98853
0.04858,0.20117,0.99048
0.05127,0.20337,0.97778
0.05835,0.20361,0.9834
0.04565,0.19678,0.98242
0.05298,0.19458,0.98486
0.04907,0.19629,0.98486
0.05371,0.19556,0.979
0.05396,0.19995,0.98193
0.05371,0.20337,0.97729
0.05347,0.20239,0.98584
0.04907,0.19678,0.97754
0.05371,0.19556,0.98389
0.05005,0.19751,0.98877
0.0481,0.20093,0.97852
0.04492,0.19531,0.98291
0.05103,0.19385,0.98462
0.05371,0.19629,0.98535
0.04736,0.1875,0.98389
0.04834,0.19727,0.97949
0.04663,0.19556,0.99438
0.04858,0.19946,0.9729
0.05005,0.18994,0.97827
0.04932,0.19312,0.98096
0.05151,0.19214,0.98657
0.05176,0.19507,0.9895
0.05103,0.18848,0.98804
0.04272,0.18799,0.98462
0.05103,0.19116,0.98633
0.05225,0.19141,0.98438
0.04785,0.19141,0.97852
0.04297,0.19165,0.98535
